3.65154584e-01,2.80361047e+01
3.68702546e-01,2.80305272e+01
3.72250530e-01,2.80249050e+01
3.75798533e-01,2.80192285e+01
3.79346551e-01,2.80134891e+01
3.82894582e-01,2.80076796e+01
3.86442623e-01,2.80017941e+01
3.89990672e-01,2.79958284e+01
3.93538727e-01,2.79897798e+01
3.97086787e-01,2.79836472e+01
4.00634849e-01,2.79774313e+01
4.04182912e-01,2.79711344e+01
4.07730977e-01,2.79647604e+01
4.11279041e-01,2.79583147e+01
4.14827106e-01,2.79518042e+01
4.18375172e-01,2.79452369e+01
4.21923239e-01,2.79386218e+01
4.25471309e-01,2.79319692e+01
4.29019383e-01,2.79252897e+01
4.32567464e-01,2.79185945e+01
4.36115553e-01,2.79118950e+01
4.39663654e-01,2.79052027e+01
4.43211770e-01,2.78985288e+01
4.46759905e-01,2.78918839e+01
4.50308063e-01,2.78852782e+01
4.53856247e-01,2.78787209e+01
4.57404464e-01,2.78722199e+01
4.60952718e-01,2.78657823e+01
4.64501014e-01,2.78594134e+01
4.68049358e-01,2.78531174e+01
4.71597755e-01,2.78468967e+01
4.75146211e-01,2.78407521e+01
4.78694732e-01,2.78346828e+01
4.82243324e-01,2.78286865e+01
4.85791994e-01,2.78227591e+01
4.89340740e-01,2.78168953e+01
4.92889567e-01,2.78110882e+01
4.96438479e-01,2.78053298e+01
4.99987482e-01,2.77996111e+01
5.03536582e-01,2.77939219e+01
5.07085783e-01,2.77882517e+01
5.10635091e-01,2.77825892e+01
5.14184509e-01,2.77769231e+01
5.17734043e-01,2.77712420e+01
5.21283694e-01,2.77655347e+01
5.24833467e-01,2.77597906e+01
5.28383364e-01,2.77539994e+01
5.31933387e-01,2.77481522e+01
5.35483539e-01,2.77422407e+01
5.39033819e-01,2.77362581e+01
5.42584230e-01,2.77301988e+01
5.46134771e-01,2.77240588e+01
5.49685441e-01,2.77178356e+01
5.53236241e-01,2.77115285e+01
5.56787169e-01,2.77051382e+01
5.60338223e-01,2.76986671e+01
5.63889402e-01,2.76921194e+01
5.67440703e-01,2.76855007e+01
5.70992124e-01,2.76788177e+01
5.74543661e-01,2.76720789e+01
5.78095311e-01,2.76652936e+01
5.81647072e-01,2.76584720e+01
5.85198937e-01,2.76516252e+01
5.88750903e-01,2.76447647e+01
5.92302965e-01,2.76379023e+01
5.95855121e-01,2.76310498e+01
5.99407366e-01,2.76242188e+01
6.02959698e-01,2.76174205e+01
6.06512112e-01,2.76106655e+01
6.10064605e-01,2.76039635e+01
6.13617175e-01,2.75973230e+01
6.17169817e-01,2.75907516e+01
6.20722529e-01,2.75842551e+01
6.24275308e-01,2.75778381e+01
6.27828152e-01,2.75715035e+01
6.31381058e-01,2.75652527e+01
6.34934024e-01,2.75590851e+01
6.38487048e-01,2.75529987e+01
6.42040130e-01,2.75469899e+01
6.45593266e-01,2.75410534e+01
6.49146455e-01,2.75351825e+01
6.52699698e-01,2.75293692e+01
6.56252992e-01,2.75236045e+01
6.59806336e-01,2.75178781e+01
6.63359731e-01,2.75121793e+01
6.66913175e-01,2.75064966e+01
6.70466668e-01,2.75008183e+01
6.74020209e-01,2.74951325e+01
6.77573798e-01,2.74894276e+01
6.81127435e-01,2.74836923e+01
6.84681119e-01,2.74779158e+01
6.88234851e-01,2.74720883e+01
6.91788629e-01,2.74662009e+01
6.95342453e-01,2.74602458e+01
6.98896319e-01,2.74542168e+01
7.02450229e-01,2.74481088e+01
7.06004181e-01,2.74419185e+01
7.09558175e-01,2.74356441e+01
7.13112210e-01,2.74292855e+01
7.16666287e-01,2.74228441e+01
7.20220404e-01,2.74163232e+01
7.23774563e-01,2.74097273e+01
7.27328761e-01,2.74030625e+01
7.30883000e-01,2.73963363e+01
7.34437280e-01,2.73895572e+01
7.37991600e-01,2.73827347e+01
7.41545960e-01,2.73758792e+01
7.45100362e-01,2.73690017e+01
7.48654805e-01,2.73621134e+01
7.52209291e-01,2.73552257e+01
7.55763821e-01,2.73483499e+01
7.59318395e-01,2.73414971e+01
7.62873015e-01,2.73346777e+01
7.66427683e-01,2.73279012e+01
7.69982401e-01,2.73211765e+01
7.73537171e-01,2.73145110e+01
7.77091995e-01,2.73079111e+01
7.80646877e-01,2.73013815e+01
7.84201818e-01,2.72949255e+01
7.87756823e-01,2.72885449e+01
7.91311894e-01,2.72822399e+01
7.94867035e-01,2.72760087e+01
7.98422250e-01,2.72698483e+01
8.01977543e-01,2.72637540e+01
8.05532917e-01,2.72577197e+01
8.09088378e-01,2.72517379e+01
8.12643928e-01,2.72458000e+01
8.16199573e-01,2.72398963e+01
8.19755317e-01,2.72340165e+01
8.23311163e-01,2.72281495e+01
8.26867117e-01,2.72222839e+01
8.30423182e-01,2.72164082e+01
8.33979363e-01,2.72105110e+01
8.37535662e-01,2.72045811e+01
8.41092085e-01,2.71986080e+01
8.44648634e-01,2.71925819e+01
8.48205313e-01,2.71864940e+01
8.51762124e-01,2.71803366e+01
8.55319071e-01,2.71741034e+01
8.58876156e-01,2.71677895e+01
8.62433381e-01,2.71613914e+01
8.65990748e-01,2.71549075e+01
8.69548259e-01,2.71483375e+01
8.73105913e-01,2.71416829e+01
8.76663713e-01,2.71349470e+01
8.80221659e-01,2.71281344e+01
8.83779750e-01,2.71212513e+01
8.87337985e-01,2.71143051e+01
8.90896362e-01,2.71073045e+01
8.94454880e-01,2.71002594e+01
8.98013536e-01,2.70931802e+01
9.01572329e-01,2.70860781e+01
9.05131257e-01,2.70789646e+01
9.08690318e-01,2.70718515e+01
9.12249509e-01,2.70647504e+01
9.15808827e-01,2.70576727e+01
9.19368268e-01,2.70506292e+01
9.22927830e-01,2.70436301e+01
9.26487508e-01,2.70366845e+01
9.30047300e-01,2.70298005e+01
9.33607199e-01,2.70229849e+01
9.37167204e-01,2.70162431e+01
9.40727309e-01,2.70095788e+01
9.44287509e-01,2.70029945e+01
9.47847801e-01,2.69964908e+01
9.51408180e-01,2.69900666e+01
9.54968642e-01,2.69837195e+01
9.58529182e-01,2.69774452e+01
9.62089796e-01,2.69712381e+01
9.65650480e-01,2.69650911e+01
9.69211229e-01,2.69589961e+01
9.72772040e-01,2.69529436e+01
9.76332909e-01,2.69469236e+01
9.79893833e-01,2.69409251e+01
9.83454808e-01,2.69349369e+01
9.87015832e-01,2.69289473e+01
9.90576901e-01,2.69229449e+01
9.94138013e-01,2.69169183e+01
9.97699167e-01,2.69108566e+01
1.00126036e+00,2.69047497e+01
1.00482159e+00,2.68985882e+01
1.00838286e+00,2.68923640e+01
1.01194416e+00,2.68860699e+01
1.01550550e+00,2.68797003e+01
1.01906687e+00,2.68732510e+01
1.02262827e+00,2.68667194e+01
1.02618971e+00,2.68601044e+01
1.02975118e+00,2.68534066e+01
1.03331269e+00,2.68466282e+01
1.03687424e+00,2.68397730e+01
1.04043583e+00,2.68328460e+01
1.04399745e+00,2.68258540e+01
1.04755913e+00,2.68188047e+01
1.05112085e+00,2.68117068e+01
1.05468263e+00,2.68045702e+01
1.05824445e+00,2.67974052e+01
1.06180634e+00,2.67902225e+01
1.06536828e+00,2.67830334e+01
1.06893029e+00,2.67758488e+01
1.07249237e+00,2.67686795e+01
1.07605452e+00,2.67615360e+01
1.07961675e+00,2.67544279e+01
1.08317905e+00,2.67473641e+01
1.08674144e+00,2.67403523e+01
1.09030391e+00,2.67333991e+01
1.09386647e+00,2.67265098e+01
1.09742913e+00,2.67196881e+01
1.10099188e+00,2.67129364e+01
1.10455473e+00,2.67062552e+01
1.10811768e+00,2.66996438e+01
1.11168073e+00,2.66930996e+01
1.11524389e+00,2.66866186e+01
1.11880716e+00,2.66801955e+01
1.12237055e+00,2.66738234e+01
1.12593404e+00,2.66674945e+01
1.12949765e+00,2.66611998e+01
1.13306138e+00,2.66549294e+01
1.13662523e+00,2.66486730e+01
1.14018920e+00,2.66424196e+01
1.14375328e+00,2.66361583e+01
1.14731749e+00,2.66298778e+01
1.15088183e+00,2.66235673e+01
1.15444628e+00,2.66172166e+01
1.15801086e+00,2.66108159e+01
1.16157557e+00,2.66043564e+01
1.16514041e+00,2.65978302e+01
1.16870537e+00,2.65912310e+01
1.17227046e+00,2.65845535e+01
1.17583568e+00,2.65777938e+01
1.17940103e+00,2.65709499e+01
1.18296651e+00,2.65640211e+01
1.18653211e+00,2.65570084e+01
1.19009785e+00,2.65499144e+01
1.19366372e+00,2.65427431e+01
1.19722973e+00,2.65355002e+01
1.20079586e+00,2.65281926e+01
1.20436212e+00,2.65208284e+01
1.20792852e+00,2.65134168e+01
1.21149504e+00,2.65059680e+01
1.21506169e+00,2.64984926e+01
1.21862847e+00,2.64910019e+01
1.22219538e+00,2.64835073e+01
1.22576242e+00,2.64760202e+01
1.22932958e+00,2.64685520e+01
1.23289687e+00,2.64611134e+01
1.23646429e+00,2.64537144e+01
1.24003183e+00,2.64463645e+01
1.24359950e+00,2.64390717e+01
1.24716729e+00,2.64318431e+01
1.25073519e+00,2.64246842e+01
1.25430321e+00,2.64175992e+01
1.25787135e+00,2.64105907e+01
1.26143960e+00,2.64036597e+01
1.26500796e+00,2.63968055e+01
1.26857642e+00,2.63900258e+01
1.27214499e+00,2.63833169e+01
1.27571365e+00,2.63766733e+01
1.27928241e+00,2.63700883e+01
1.28285126e+00,2.63635541e+01
1.28642020e+00,2.63570614e+01
1.28998922e+00,2.63506003e+01
1.29355832e+00,2.63441602e+01
1.29712750e+00,2.63377299e+01
1.30069674e+00,2.63312979e+01
1.30426606e+00,2.63248528e+01
1.30783543e+00,2.63183833e+01
1.31140487e+00,2.63118785e+01
1.31497436e+00,2.63053283e+01
1.31854391e+00,2.62987232e+01
1.32211351e+00,2.62920548e+01
1.32568315e+00,2.62853161e+01
1.32925284e+00,2.62785012e+01
1.33282256e+00,2.62716056e+01
1.33639233e+00,2.62646266e+01
1.33996212e+00,2.62575628e+01
1.34353196e+00,2.62504145e+01
1.34710183e+00,2.62431837e+01
1.35067173e+00,2.62358738e+01
1.35424167e+00,2.62284897e+01
1.35781165e+00,2.62210377e+01
1.36138166e+00,2.62135253e+01
1.36495171e+00,2.62059610e+01
1.36852180e+00,2.61983545e+01
1.37209194e+00,2.61907158e+01
1.37566212e+00,2.61830557e+01
1.37923235e+00,2.61753851e+01
1.38280263e+00,2.61677150e+01
1.38637296e+00,2.61600562e+01
1.38994336e+00,2.61524193e+01
1.39351382e+00,2.61448139e+01
1.39708435e+00,2.61372492e+01
1.40065495e+00,2.61297332e+01
1.40422562e+00,2.61222727e+01
1.40779638e+00,2.61148734e+01
1.41136722e+00,2.61075393e+01
1.41493814e+00,2.61002732e+01
1.41850916e+00,2.60930762e+01
1.42208027e+00,2.60859478e+01
1.42565148e+00,2.60788861e+01
1.42922279e+00,2.60718875e+01
1.43279422e+00,2.60649470e+01
1.43636575e+00,2.60580582e+01
1.43993740e+00,2.60512137e+01
1.44350917e+00,2.60444047e+01
1.44708107e+00,2.60376217e+01
1.45065309e+00,2.60308546e+01
1.45422524e+00,2.60240925e+01
1.45779752e+00,2.60173245e+01
1.46136993e+00,2.60105395e+01
1.46494248e+00,2.60037266e+01
1.46851517e+00,2.59968755e+01
1.47208800e+00,2.59899762e+01
1.47566097e+00,2.59830198e+01
1.47923408e+00,2.59759981e+01
1.48280734e+00,2.59689044e+01
1.48638074e+00,2.59617332e+01
1.48995428e+00,2.59544803e+01
1.49352797e+00,2.59471431e+01
1.49710180e+00,2.59397206e+01
1.50067578e+00,2.59322134e+01
1.50424990e+00,2.59246237e+01
1.50782416e+00,2.59169552e+01
1.51139857e+00,2.59092129e+01
1.51497311e+00,2.59014035e+01
1.51854780e+00,2.58935347e+01
1.52212262e+00,2.58856154e+01
1.52569757e+00,2.58776551e+01
1.52927266e+00,2.58696644e+01
1.53284788e+00,2.58616542e+01
1.53642323e+00,2.58536356e+01
1.53999870e+00,2.58456197e+01
1.54357430e+00,2.58376177e+01
1.54715002e+00,2.58296401e+01
1.55072586e+00,2.58216969e+01
1.55430181e+00,2.58137973e+01
1.55787788e+00,2.58059493e+01
1.56145406e+00,2.57981600e+01
1.56503035e+00,2.57904350e+01
1.56860675e+00,2.57827786e+01
1.57218324e+00,2.57751935e+01
1.57575984e+00,2.57676809e+01
1.57933654e+00,2.57602403e+01
1.58291333e+00,2.57528700e+01
1.58649021e+00,2.57455662e+01
1.59006718e+00,2.57383241e+01
1.59364424e+00,2.57311374e+01
1.59722138e+00,2.57239985e+01
1.60079860e+00,2.57168989e+01
1.60437589e+00,2.57098290e+01
1.60795327e+00,2.57027786e+01
1.61153071e+00,2.56957370e+01
1.61510823e+00,2.56886932e+01
1.61868582e+00,2.56816361e+01
1.62226347e+00,2.56745549e+01
1.62584119e+00,2.56674390e+01
1.62941897e+00,2.56602785e+01
1.63299682e+00,2.56530643e+01
1.63657472e+00,2.56457883e+01
1.64015269e+00,2.56384434e+01
1.64373071e+00,2.56310240e+01
1.64730879e+00,2.56235257e+01
1.65088692e+00,2.56159456e+01
1.65446510e+00,2.56082826e+01
1.65804334e+00,2.56005368e+01
1.66162163e+00,2.55927101e+01
1.66519997e+00,2.55848059e+01
1.66877837e+00,2.55768288e+01
1.67235682e+00,2.55687849e+01
1.67593533e+00,2.55606818e+01
1.67951389e+00,2.55525276e+01
1.68309251e+00,2.55443316e+01
1.68667119e+00,2.55361039e+01
1.69024993e+00,2.55278548e+01
1.69382872e+00,2.55195951e+01
1.69740759e+00,2.55113354e+01
1.70098652e+00,2.55030864e+01
1.70456551e+00,2.54948581e+01
1.70814457e+00,2.54866602e+01
1.71172371e+00,2.54785013e+01
1.71530292e+00,2.54703892e+01
1.71888221e+00,2.54623305e+01
1.72246158e+00,2.54543305e+01
1.72604103e+00,2.54463931e+01
1.72962057e+00,2.54385208e+01
1.73320020e+00,2.54307145e+01
1.73677992e+00,2.54229735e+01
1.74035973e+00,2.54152957e+01
1.74393965e+00,2.54076775e+01
1.74751966e+00,2.54001137e+01
1.75109978e+00,2.53925980e+01
1.75468002e+00,2.53851228e+01
1.75826036e+00,2.53776796e+01
1.76184082e+00,2.53702590e+01
1.76542140e+00,2.53628508e+01
1.76900210e+00,2.53554445e+01
1.77258293e+00,2.53480293e+01
1.77616389e+00,2.53405946e+01
1.77974498e+00,2.53331296e+01
1.78332621e+00,2.53256244e+01
1.78690757e+00,2.53180692e+01
1.79048908e+00,2.53104555e+01
1.79407072e+00,2.53027756e+01
1.79765252e+00,2.52950230e+01
1.80123446e+00,2.52871924e+01
1.80481654e+00,2.52792801e+01
1.80839878e+00,2.52712837e+01
1.81198117e+00,2.52632025e+01
1.81556371e+00,2.52550372e+01
1.81914641e+00,2.52467902e+01
1.82272926e+00,2.52384653e+01
1.82631226e+00,2.52300677e+01
1.82989541e+00,2.52216041e+01
1.83347872e+00,2.52130821e+01
1.83706218e+00,2.52045106e+01
1.84064579e+00,2.51958992e+01
1.84422954e+00,2.51872582e+01
1.84781344e+00,2.51785984e+01
1.85139749e+00,2.51699307e+01
1.85498167e+00,2.51612663e+01
1.85856600e+00,2.51526158e+01
1.86215046e+00,2.51439897e+01
1.86573505e+00,2.51353976e+01
1.86931978e+00,2.51268486e+01
1.87290463e+00,2.51183504e+01
1.87648961e+00,2.51099099e+01
1.88007471e+00,2.51015324e+01
1.88365993e+00,2.50932218e+01
1.88724526e+00,2.50849808e+01
1.89083070e+00,2.50768101e+01
1.89441625e+00,2.50687092e+01
1.89800191e+00,2.50606759e+01
1.90158766e+00,2.50527064e+01
1.90517351e+00,2.50447957e+01
1.90875946e+00,2.50369373e+01
1.91234549e+00,2.50291235e+01
1.91593161e+00,2.50213455e+01
1.91951781e+00,2.50135940e+01
1.92310409e+00,2.50058585e+01
1.92669045e+00,2.49981285e+01
1.93027688e+00,2.49903931e+01
1.93386338e+00,2.49826412e+01
1.93744996e+00,2.49748622e+01
1.94103660e+00,2.49670457e+01
1.94462330e+00,2.49591822e+01
1.94821006e+00,2.49512629e+01
1.95179688e+00,2.49432798e+01
1.95538375e+00,2.49352265e+01
1.95897067e+00,2.49270975e+01
1.96255765e+00,2.49188889e+01
1.96614468e+00,2.49105984e+01
1.96973175e+00,2.49022250e+01
1.97331888e+00,2.48937694e+01
1.97690606e+00,2.48852337e+01
1.98049330e+00,2.48766216e+01
1.98408058e+00,2.48679381e+01
1.98766792e+00,2.48591897e+01
1.99125531e+00,2.48503838e+01
1.99484277e+00,2.48415289e+01
1.99843028e+00,2.48326344e+01
2.00201785e+00,2.48237101e+01
2.00560548e+00,2.48147665e+01
2.00919318e+00,2.48058142e+01
2.01278095e+00,2.47968636e+01
2.01636880e+00,2.47879251e+01
2.01995671e+00,2.47790086e+01
2.02354471e+00,2.47701233e+01
2.02713278e+00,2.47612777e+01
2.03072095e+00,2.47524790e+01
2.03430920e+00,2.47437336e+01
2.03789754e+00,2.47350463e+01
2.04148598e+00,2.47264207e+01
2.04507451e+00,2.47178589e+01
2.04866316e+00,2.47093614e+01
2.05225190e+00,2.47009274e+01
2.05584076e+00,2.46925543e+01
2.05942973e+00,2.46842383e+01
2.06301882e+00,2.46759741e+01
2.06660803e+00,2.46677552e+01
2.07019737e+00,2.46595740e+01
2.07378683e+00,2.46514218e+01
2.07737642e+00,2.46432893e+01
2.08096615e+00,2.46351664e+01
2.08455601e+00,2.46270426e+01
2.08814601e+00,2.46189075e+01
2.09173616e+00,2.46107503e+01
2.09532645e+00,2.46025610e+01
2.09891688e+00,2.45943295e+01
2.10250746e+00,2.45860468e+01
2.10609819e+00,2.45777046e+01
2.10968908e+00,2.45692956e+01
2.11328011e+00,2.45608138e+01
2.11687130e+00,2.45522545e+01
2.12046264e+00,2.45436142e+01
2.12405414e+00,2.45348912e+01
2.12764580e+00,2.45260853e+01
2.13123761e+00,2.45171975e+01
2.13482957e+00,2.45082308e+01
2.13842169e+00,2.44991893e+01
2.14201397e+00,2.44900786e+01
2.14560639e+00,2.44809056e+01
2.14919897e+00,2.44716782e+01
2.15279171e+00,2.44624054e+01
2.15638459e+00,2.44530969e+01
2.15997761e+00,2.44437629e+01
2.16357079e+00,2.44344142e+01
2.16716410e+00,2.44250614e+01
2.17075756e+00,2.44157154e+01
2.17435115e+00,2.44063864e+01
2.17794488e+00,2.43970844e+01
2.18153874e+00,2.43878186e+01
2.18513273e+00,2.43785972e+01
2.18872685e+00,2.43694276e+01
2.19232109e+00,2.43603156e+01
2.19591546e+00,2.43512659e+01
2.19950994e+00,2.43422818e+01
2.20310454e+00,2.43333649e+01
2.20669925e+00,2.43245156e+01
2.21029407e+00,2.43157324e+01
2.21388900e+00,2.43070125e+01
2.21748403e+00,2.42983517e+01
2.22107916e+00,2.42897443e+01
2.22467439e+00,2.42811833e+01
2.22826972e+00,2.42726609e+01
2.23186514e+00,2.42641680e+01
2.23546064e+00,2.42556951e+01
2.23905624e+00,2.42472318e+01
2.24265191e+00,2.42387676e+01
2.24624767e+00,2.42302917e+01
2.24984351e+00,2.42217936e+01
2.25343943e+00,2.42132629e+01
2.25703542e+00,2.42046898e+01
2.26063148e+00,2.41960652e+01
2.26422761e+00,2.41873810e+01
2.26782381e+00,2.41786300e+01
2.27142007e+00,2.41698064e+01
2.27501641e+00,2.41609056e+01
2.27861281e+00,2.41519246e+01
2.28220927e+00,2.41428617e+01
2.28580580e+00,2.41337169e+01
2.28940239e+00,2.41244917e+01
2.29299904e+00,2.41151889e+01
2.29659576e+00,2.41058131e+01
2.30019255e+00,2.40963700e+01
2.30378940e+00,2.40868666e+01
2.30738632e+00,2.40773110e+01
2.31098331e+00,2.40677121e+01
2.31458036e+00,2.40580798e+01
2.31817749e+00,2.40484242e+01
2.32177469e+00,2.40387560e+01
2.32537197e+00,2.40290858e+01
2.32896932e+00,2.40194243e+01
2.33256675e+00,2.40097815e+01
2.33616427e+00,2.40001672e+01
2.33976187e+00,2.39905903e+01
2.34335956e+00,2.39810587e+01
2.34695734e+00,2.39715794e+01
2.35055521e+00,2.39621579e+01
2.35415318e+00,2.39527985e+01
2.35775126e+00,2.39435040e+01
2.36134943e+00,2.39342757e+01
2.36494772e+00,2.39251135e+01
2.36854611e+00,2.39160156e+01
2.37214463e+00,2.39069786e+01
2.37574326e+00,2.38979980e+01
2.37934201e+00,2.38890677e+01
2.38294089e+00,2.38801805e+01
2.38653990e+00,2.38713282e+01
2.39013904e+00,2.38625016e+01
2.39373832e+00,2.38536908e+01
2.39733774e+00,2.38448854e+01
2.40093730e+00,2.38360748e+01
2.40453701e+00,2.38272484e+01
2.40813687e+00,2.38183954e+01
2.41173688e+00,2.38095058e+01
2.41533705e+00,2.38005699e+01
2.41893738e+00,2.37915789e+01
2.42253786e+00,2.37825250e+01
2.42613851e+00,2.37734013e+01
2.42973932e+00,2.37642023e+01
2.43334030e+00,2.37549241e+01
2.43694145e+00,2.37455638e+01
2.44054276e+00,2.37361204e+01
2.44414425e+00,2.37265943e+01
2.44774590e+00,2.37169873e+01
2.45134772e+00,2.37073029e+01
2.45494971e+00,2.36975458e+01
2.45855188e+00,2.36877223e+01
2.46215420e+00,2.36778397e+01
2.46575670e+00,2.36679064e+01
2.46935936e+00,2.36579315e+01
2.47296219e+00,2.36479251e+01
2.47656518e+00,2.36378975e+01
2.48016832e+00,2.36278596e+01
2.48377163e+00,2.36178218e+01
2.48737508e+00,2.36077950e+01
2.49097869e+00,2.35977891e+01
2.49458245e+00,2.35878139e+01
2.49818635e+00,2.35778781e+01
2.50179039e+00,2.35679895e+01
2.50539456e+00,2.35581549e+01
2.50899887e+00,2.35483797e+01
2.51260331e+00,2.35386680e+01
2.51620788e+00,2.35290224e+01
2.51981257e+00,2.35194440e+01
2.52341738e+00,2.35099324e+01
2.52702230e+00,2.35004857e+01
2.53062733e+00,2.34911004e+01
2.53423247e+00,2.34817719e+01
2.53783771e+00,2.34724939e+01
2.54144305e+00,2.34632591e+01
2.54504849e+00,2.34540593e+01
2.54865402e+00,2.34448853e+01
2.55225965e+00,2.34357272e+01
2.55586536e+00,2.34265748e+01
2.55947115e+00,2.34174175e+01
2.56307703e+00,2.34082447e+01
2.56668298e+00,2.33990461e+01
2.57028902e+00,2.33898118e+01
2.57389512e+00,2.33805323e+01
2.57750131e+00,2.33711993e+01
2.58110756e+00,2.33618050e+01
2.58471388e+00,2.33523433e+01
2.58832028e+00,2.33428088e+01
2.59192675e+00,2.33331980e+01
2.59553328e+00,2.33235085e+01
2.59913989e+00,2.33137395e+01
2.60274657e+00,2.33038919e+01
2.60635332e+00,2.32939678e+01
2.60996015e+00,2.32839710e+01
2.61356705e+00,2.32739066e+01
2.61717403e+00,2.32637808e+01
2.62078108e+00,2.32536011e+01
2.62438822e+00,2.32433761e+01
2.62799544e+00,2.32331148e+01
2.63160275e+00,2.32228272e+01
2.63521014e+00,2.32125235e+01
2.63881763e+00,2.32022140e+01
2.64242521e+00,2.31919091e+01
2.64603288e+00,2.31816191e+01
2.64964065e+00,2.31713534e+01
2.65324853e+00,2.31611213e+01
2.65685651e+00,2.31509307e+01
2.66046460e+00,2.31407888e+01
2.66407281e+00,2.31307017e+01
2.66768113e+00,2.31206741e+01
2.67128956e+00,2.31107093e+01
2.67489812e+00,2.31008091e+01
2.67850680e+00,2.30909741e+01
2.68211561e+00,2.30812031e+01
2.68572454e+00,2.30714935e+01
2.68933361e+00,2.30618415e+01
2.69294282e+00,2.30522416e+01
2.69655216e+00,2.30426875e+01
2.70016164e+00,2.30331715e+01
2.70377127e+00,2.30236850e+01
2.70738104e+00,2.30142188e+01
2.71099095e+00,2.30047629e+01
2.71460102e+00,2.29953073e+01
2.71821124e+00,2.29858415e+01
2.72182161e+00,2.29763553e+01
2.72543213e+00,2.29668386e+01
2.72904281e+00,2.29572819e+01
2.73265365e+00,2.29476763e+01
2.73626465e+00,2.29380140e+01
2.73987581e+00,2.29282880e+01
2.74348713e+00,2.29184925e+01
2.74709862e+00,2.29086231e+01
2.75071027e+00,2.28986767e+01
2.75432209e+00,2.28886519e+01
2.75793407e+00,2.28785484e+01
2.76154622e+00,2.28683678e+01
2.76515854e+00,2.28581129e+01
2.76877103e+00,2.28477879e+01
2.77238368e+00,2.28373985e+01
